OBJECTID,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,RPL_THEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,6,CALIFORNIA,CA,6037,Los Angeles,6037234502,0.8389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,6,CALIFORNIA,CA,6037,Los Angeles,6037124103,0.8394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,6,CALIFORNIA,CA,6037,Los Angeles,6037239601,0.8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,6,CALIFORNIA,CA,6037,Los Angeles,6037204920,0.8405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,6,CALIFORNIA,CA,6037,Los Angeles,6037106114,0.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,6,CALIFORNIA,CA,6037,Los Angeles,6037297120,0.8416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,6,CALIFORNIA,CA,6037,Los Angeles,6037228100,0.8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,6,CALIFORNIA,CA,6037,Los Angeles,6037236204,0.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,6,CALIFORNIA,CA,6037,Los Angeles,6037229410,0.8458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,6,CALIFORNIA,CA,6037,Los Angeles,6037199000,0.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,6,CALIFORNIA,CA,6037,Los Angeles,6037187102,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,6,CALIFORNIA,CA,6037,Los Angeles,6037292000,0.8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,6,CALIFORNIA,CA,6037,Los Angeles,6037222600,0.8478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,6,CALIFORNIA,CA,6037,Los Angeles,6037222100,0.8483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,6,CALIFORNIA,CA,6037,Los Angeles,6037206300,0.8494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,6,CALIFORNIA,CA,6037,Los Angeles,6037237102,0.8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,6,CALIFORNIA,CA,6037,Los Angeles,6037203800,0.8503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,6,CALIFORNIA,CA,6037,Los Angeles,6037213401,0.8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,6,CALIFORNIA,CA,6037,Los Angeles,6037600400,0.8506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,6,CALIFORNIA,CA,6037,Los Angeles,6037224410,0.8512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,6,CALIFORNIA,CA,6037,Los Angeles,6037221302,0.8514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,6,CALIFORNIA,CA,6037,Los Angeles,6037134305,0.8516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,6,CALIFORNIA,CA,6037,Los Angeles,6037120010,0.8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,6,CALIFORNIA,CA,6037,Los Angeles,6037239802,0.8527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,6,CALIFORNIA,CA,6037,Los Angeles,6037201402,0.8529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,6,CALIFORNIA,CA,6037,Los Angeles,6037201401,0.8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,6,CALIFORNIA,CA,6037,Los Angeles,6037203200,0.8532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,6,CALIFORNIA,CA,6037,Los Angeles,6037294610,0.8538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,6,CALIFORNIA,CA,6037,Los Angeles,6037540700,0.8542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,6,CALIFORNIA,CA,6037,Los Angeles,6037191201,0.8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,6,CALIFORNIA,CA,6037,Los Angeles,6037236202,0.8552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,6,CALIFORNIA,CA,6037,Los Angeles,6037229100,0.8559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,6,CALIFORNIA,CA,6037,Los Angeles,6037241002,0.8563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,6,CALIFORNIA,CA,6037,Los Angeles,6037201501,0.8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,6,CALIFORNIA,CA,6037,Los Angeles,6037212306,0.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,6,CALIFORNIA,CA,6037,Los Angeles,6037104822,0.8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6,CALIFORNIA,CA,6037,Los Angeles,6037191203,0.8581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,6,CALIFORNIA,CA,6037,Los Angeles,6037204810,0.8586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,6,CALIFORNIA,CA,6037,Los Angeles,6037294510,0.8591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,6,CALIFORNIA,CA,6037,Los Angeles,6037191720,0.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,6,CALIFORNIA,CA,6037,Los Angeles,6037532900,0.8596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,6,CALIFORNIA,CA,6037,Los Angeles,6037209102,0.8598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,6,CALIFORNIA,CA,6037,Los Angeles,6037191500,0.8621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,6,CALIFORNIA,CA,6037,Los Angeles,6037239701,0.8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,6,CALIFORNIA,CA,6037,Los Angeles,6037221220,0.8632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,6,CALIFORNIA,CA,6037,Los Angeles,6037228310,0.8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,6,CALIFORNIA,CA,6037,Los Angeles,6037208802,0.8636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,CALIFORNIA,CA,6037,Los Angeles,6037101210,0.8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,6,CALIFORNIA,CA,6037,Los Angeles,6037134522,0.8651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,6,CALIFORNIA,CA,6037,Los Angeles,6037701100,0.8652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,6,CALIFORNIA,CA,6037,Los Angeles,6037236203,0.8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,6,CALIFORNIA,CA,6037,Los Angeles,6037120104,0.8656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,6,CALIFORNIA,CA,6037,Los Angeles,6037293202,0.8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,6,CALIFORNIA,CA,6037,Los Angeles,6037219020,0.8684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,6,CALIFORNIA,CA,6037,Los Angeles,6037296600,0.8686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,6,CALIFORNIA,CA,6037,Los Angeles,6037199400,0.8696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,6,CALIFORNIA,CA,6037,Los Angeles,6037224020,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,6,CALIFORNIA,CA,6037,Los Angeles,6037239330,0.8701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,6,CALIFORNIA,CA,6037,Los Angeles,6037240402,0.8702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,6,CALIFORNIA,CA,6037,Los Angeles,6037238400,0.8704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,6,CALIFORNIA,CA,6037,Los Angeles,6037212303,0.8715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,6,CALIFORNIA,CA,6037,Los Angeles,6037294520,0.8716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,6,CALIFORNIA,CA,6037,Los Angeles,6037186401,0.8721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,6,CALIFORNIA,CA,6037,Los Angeles,6037531302,0.8729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,6,CALIFORNIA,CA,6037,Los Angeles,6037106408,0.8732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,6,CALIFORNIA,CA,6037,Los Angeles,6037226001,0.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,6,CALIFORNIA,CA,6037,Los Angeles,6037204120,0.8741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,6,CALIFORNIA,CA,6037,Los Angeles,6037239310,0.8744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,6,CALIFORNIA,CA,6037,Los Angeles,6037212900,0.8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,6,CALIFORNIA,CA,6037,Los Angeles,6037106648,0.8746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,6,CALIFORNIA,CA,6037,Los Angeles,6037218110,0.8756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6,CALIFORNIA,CA,6037,Los Angeles,6037104203,0.8761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,6,CALIFORNIA,CA,6037,Los Angeles,6037532800,0.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,6,CALIFORNIA,CA,6037,Los Angeles,6037203600,0.8765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,6,CALIFORNIA,CA,6037,Los Angeles,6037106604,0.8773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,6,CALIFORNIA,CA,6037,Los Angeles,6037113234,0.8786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,6,CALIFORNIA,CA,6037,Los Angeles,6037228420,0.8793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,6,CALIFORNIA,CA,6037,Los Angeles,6037294830,0.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,6,CALIFORNIA,CA,6037,Los Angeles,6037532302,0.8816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,6,CALIFORNIA,CA,6037,Los Angeles,6037227020,0.8821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,6,CALIFORNIA,CA,6037,Los Angeles,6037208301,0.8828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,6,CALIFORNIA,CA,6037,Los Angeles,6037601401,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,6,CALIFORNIA,CA,6037,Los Angeles,6037535102,0.8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,6,CALIFORNIA,CA,6037,Los Angeles,6037240700,0.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,6,CALIFORNIA,CA,6037,Los Angeles,6037237600,0.8844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,6,CALIFORNIA,CA,6037,Los Angeles,6037294900,0.8845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,6,CALIFORNIA,CA,6037,Los Angeles,6037205120,0.8852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,6,CALIFORNIA,CA,6037,Los Angeles,6037243000,0.8853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,6,CALIFORNIA,CA,6037,Los Angeles,6037212620,0.8855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,6,CALIFORNIA,CA,6037,Los Angeles,6037212305,0.8857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,6,CALIFORNIA,CA,6037,Los Angeles,6037123010,0.8863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,6,CALIFORNIA,CA,6037,Los Angeles,6037320300,0.8877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,6,CALIFORNIA,CA,6037,Los Angeles,6037127103,0.8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,6,CALIFORNIA,CA,6037,Los Angeles,6037240600,0.8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,6,CALIFORNIA,CA,6037,Los Angeles,6037208610,0.8889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,6,CALIFORNIA,CA,6037,Los Angeles,6037201503,0.8898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,6,CALIFORNIA,CA,6037,Los Angeles,6037239801,0.8899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,6,CALIFORNIA,CA,6037,Los Angeles,6037120108,0.8907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,6,CALIFORNIA,CA,6037,Los Angeles,6037127220,0.8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,6,CALIFORNIA,CA,6037,Los Angeles,6037575500,0.8939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,6,CALIFORNIA,CA,6037,Los Angeles,6037127603,0.8942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,6,CALIFORNIA,CA,6037,Los Angeles,6037222200,0.8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,6,CALIFORNIA,CA,6037,Los Angeles,6037239202,0.8954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,6,CALIFORNIA,CA,6037,Los Angeles,6037232600,0.8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,6,CALIFORNIA,CA,6037,Los Angeles,6037302505,0.8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,6,CALIFORNIA,CA,6037,Los Angeles,6037203900,0.8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,6,CALIFORNIA,CA,6037,Los Angeles,6037211320,0.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,6,CALIFORNIA,CA,6037,Los Angeles,6037212420,0.8977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,6,CALIFORNIA,CA,6037,Los Angeles,6037203720,0.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,6,CALIFORNIA,CA,6037,Los Angeles,6037237720,0.8982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,6,CALIFORNIA,CA,6037,Los Angeles,6037226410,0.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,6,CALIFORNIA,CA,6037,Los Angeles,6037127910,0.8987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,6,CALIFORNIA,CA,6037,Los Angeles,6037237202,0.8991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,6,CALIFORNIA,CA,6037,Los Angeles,6037208801,0.8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,6,CALIFORNIA,CA,6037,Los Angeles,6037535200,0.8993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,6,CALIFORNIA,CA,6037,Los Angeles,6037980010,0.9002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,6,CALIFORNIA,CA,6037,Los Angeles,6037572800,0.9007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,6,CALIFORNIA,CA,6037,Los Angeles,6037239501,0.9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,6,CALIFORNIA,CA,6037,Los Angeles,6037190801,0.9017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,6,CALIFORNIA,CA,6037,Los Angeles,6037226700,0.9025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,6,CALIFORNIA,CA,6037,Los Angeles,6037213402,0.9028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,6,CALIFORNIA,CA,6037,Los Angeles,6037226420,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,6,CALIFORNIA,CA,6037,Los Angeles,6037228720,0.9043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,6,CALIFORNIA,CA,6037,Los Angeles,6037231210,0.9047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,6,CALIFORNIA,CA,6037,Los Angeles,6037208720,0.9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,6,CALIFORNIA,CA,6037,Los Angeles,6037222002,0.9052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,6,CALIFORNIA,CA,6037,Los Angeles,6037218210,0.9062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,6,CALIFORNIA,CA,6037,Los Angeles,6037121210,0.9063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,6,CALIFORNIA,CA,6037,Los Angeles,6037212202,0.9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,6,CALIFORNIA,CA,6037,Los Angeles,6037601502,0.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,6,CALIFORNIA,CA,6037,Los Angeles,6037104404,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,6,CALIFORNIA,CA,6037,Los Angeles,6037199700,0.9085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,6,CALIFORNIA,CA,6037,Los Angeles,6037218702,0.9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,6,CALIFORNIA,CA,6037,Los Angeles,6037213202,0.9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,6,CALIFORNIA,CA,6037,Los Angeles,6037532700,0.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,6,CALIFORNIA,CA,6037,Los Angeles,6037183610,0.9091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,6,CALIFORNIA,CA,6037,Los Angeles,6037204820,0.9096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,6,CALIFORNIA,CA,6037,Los Angeles,6037183810,0.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,6,CALIFORNIA,CA,6037,Los Angeles,6037232500,0.9115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,6,CALIFORNIA,CA,6037,Los Angeles,6037237101,0.9117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,6,CALIFORNIA,CA,6037,Los Angeles,6037228710,0.9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,6,CALIFORNIA,CA,6037,Los Angeles,6037241400,0.9121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6,CALIFORNIA,CA,6037,Los Angeles,6037117405,0.9122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,6,CALIFORNIA,CA,6037,Los Angeles,6037294820,0.9126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,6,CALIFORNIA,CA,6037,Los Angeles,6037239602,0.9129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,6,CALIFORNIA,CA,6037,Los Angeles,6037224200,0.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,6,CALIFORNIA,CA,6037,Los Angeles,6037240500,0.9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,6,CALIFORNIA,CA,6037,Los Angeles,6037109500,0.9156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,6,CALIFORNIA,CA,6037,Los Angeles,6037535400,0.9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,6,CALIFORNIA,CA,6037,Los Angeles,6037240010,0.9164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,6,CALIFORNIA,CA,6037,Los Angeles,6037213100,0.9166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,6,CALIFORNIA,CA,6037,Los Angeles,6037120020,0.9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,6,CALIFORNIA,CA,6037,Los Angeles,6037134520,0.9184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,6,CALIFORNIA,CA,6037,Los Angeles,6037132502,0.9189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,6,CALIFORNIA,CA,6037,Los Angeles,6037231600,0.9193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,6,CALIFORNIA,CA,6037,Los Angeles,6037122122,0.9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6,CALIFORNIA,CA,6037,Los Angeles,6037237401,0.9195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,6,CALIFORNIA,CA,6037,Los Angeles,6037221601,0.9199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6,CALIFORNIA,CA,6037,Los Angeles,6037104108,0.9211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,6,CALIFORNIA,CA,6037,Los Angeles,6037540901,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,6,CALIFORNIA,CA,6037,Los Angeles,6037296210,0.9214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,6,CALIFORNIA,CA,6037,Los Angeles,6037600100,0.9219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,6,CALIFORNIA,CA,6037,Los Angeles,6037239320,0.9223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,6,CALIFORNIA,CA,6037,Los Angeles,6037221120,0.9225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,6,CALIFORNIA,CA,6037,Los Angeles,6037199201,0.9226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,6,CALIFORNIA,CA,6037,Los Angeles,6037134521,0.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,6,CALIFORNIA,CA,6037,Los Angeles,6037294302,0.9234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6,CALIFORNIA,CA,6037,Los Angeles,6037117530,0.9235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,6,CALIFORNIA,CA,6037,Los Angeles,6037207102,0.9236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,6,CALIFORNIA,CA,6037,Los Angeles,6037199900,0.9239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,6,CALIFORNIA,CA,6037,Los Angeles,6037240300,0.9245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,6,CALIFORNIA,CA,6037,Los Angeles,6037127803,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,6,CALIFORNIA,CA,6037,Los Angeles,6037204910,0.9253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,6,CALIFORNIA,CA,6037,Los Angeles,6037191410,0.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,6,CALIFORNIA,CA,6037,Los Angeles,6037212204,0.9268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,6,CALIFORNIA,CA,6037,Los Angeles,6037238320,0.9272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,6,CALIFORNIA,CA,6037,Los Angeles,6037121222,0.9279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,6,CALIFORNIA,CA,6037,Los Angeles,6037291210,0.9292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,6,CALIFORNIA,CA,6037,Los Angeles,6037240800,0.9295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,6,CALIFORNIA,CA,6037,Los Angeles,6037531101,0.9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,6,CALIFORNIA,CA,6037,Los Angeles,6037240900,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,6,CALIFORNIA,CA,6037,Los Angeles,6037297110,0.9305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,6,CALIFORNIA,CA,6037,Los Angeles,6037239201,0.9312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,6,CALIFORNIA,CA,6037,Los Angeles,6037232200,0.9317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,6,CALIFORNIA,CA,6037,Los Angeles,6037239502,0.9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,6,CALIFORNIA,CA,6037,Los Angeles,6037535101,0.9337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,6,CALIFORNIA,CA,6037,Los Angeles,6037117201,0.9339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,6,CALIFORNIA,CA,6037,Los Angeles,6037183520,0.9342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,6,CALIFORNIA,CA,6037,Los Angeles,6037120105,0.9366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,6,CALIFORNIA,CA,6037,Los Angeles,6037228800,0.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,6,CALIFORNIA,CA,6037,Los Angeles,6037204200,0.9369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,6,CALIFORNIA,CA,6037,Los Angeles,6037209300,0.9382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,6,CALIFORNIA,CA,6037,Los Angeles,6037221402,0.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,6,CALIFORNIA,CA,6037,Los Angeles,6037219300,0.9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,6,CALIFORNIA,CA,6037,Los Angeles,6037294410,0.9398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,6,CALIFORNIA,CA,6037,Los Angeles,6037104204,0.9402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,6,CALIFORNIA,CA,6037,Los Angeles,6037239702,0.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,6,CALIFORNIA,CA,6037,Los Angeles,6037602900,0.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,6,CALIFORNIA,CA,6037,Los Angeles,6037191120,0.9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,6,CALIFORNIA,CA,6037,Los Angeles,6037294701,0.9417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,6,CALIFORNIA,CA,6037,Los Angeles,6037203100,0.9421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,6,CALIFORNIA,CA,6037,Los Angeles,6037208502,0.9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,6,CALIFORNIA,CA,6037,Los Angeles,6037242000,0.9435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,CALIFORNIA,CA,6037,Los Angeles,6037104105,0.9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,6,CALIFORNIA,CA,6037,Los Angeles,6037122410,0.9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,6,CALIFORNIA,CA,6037,Los Angeles,6037203500,0.9448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,6,CALIFORNIA,CA,6037,Los Angeles,6037294810,0.9453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,6,CALIFORNIA,CA,6037,Los Angeles,6037240200,0.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,6,CALIFORNIA,CA,6037,Los Angeles,6037213201,0.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,6,CALIFORNIA,CA,6037,Los Angeles,6037240020,0.9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,6,CALIFORNIA,CA,6037,Los Angeles,6037212203,0.9475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,6,CALIFORNIA,CA,6037,Los Angeles,6037241201,0.9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,6,CALIFORNIA,CA,6037,Los Angeles,6037224010,0.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,6,CALIFORNIA,CA,6037,Los Angeles,6037208401,0.9482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
